"student_id","teacher_id","school_id","student_born","student_female","student_race_ethnicity","student_re_white","student_re_black","student_re_asian","student_re_hispanic","student_re_native_american","student_re_other","student_reading_score","student_math_score","student_listening_score","class_type","class_size","class_prop_female","class_prop_white","class_prop_black","class_prop_asian","class_prop_hispanic","class_prop_native_american","class_prop_other","teacher_race","teacher_degree","teacher_exper","teacher_female","teacher_race_ethnicity","teacher_re_white","teacher_re_black","teacher_re_asian","teacher_re_hispanic","teacher_re_native_american","teacher_re_other"
14189,15917111,159171,1980.128,TRUE,"Black",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,492,481,556,1,16,0.5,0.6875,0.3125,0,0,0,0,1,"Bachelors",1,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13550,15917111,159171,1980.863,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,588,1,16,0.5,0.6875,0.3125,0,0,0,0,1,"Bachelors",1,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20270,16117605,161176,1980.612,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,441,534,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20186,16117605,161176,1980.224,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,592,601,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10751,16117605,161176,1980.525,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,567,601,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20130,16117605,161176,1979.915,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,469,477,574,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19887,16117605,161176,1980.134,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,458,541,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18682,16117605,161176,1980.402,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,481,559,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12364,16117605,161176,1979.855,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,578,606,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12228,16117605,161176,1979.858,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,553,584,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10746,16117605,161176,1980.505,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,520,571,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10741,16117605,161176,1979.364,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,510,551,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20219,16117605,161176,1980.642,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,557,574,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15719,16117605,161176,1980.402,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,584,588,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10677,16117605,161176,1980.634,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,505,559,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11499,16117605,161176,1979.288,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,468,538,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16081,16117605,161176,1980.53,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,456,488,568,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10275,16117605,161176,1979.723,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450,486,568,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20261,16117605,161176,1980.699,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,447,463,519,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20232,16117605,161176,1980.743,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,518,571,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10295,16117605,161176,1980.738,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,520,588,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18424,16117605,161176,1979.359,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,445,474,556,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20212,16117605,161176,1980.607,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,549,645,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12063,16117605,161176,1979.767,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,490,536,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20230,16117605,161176,1980.719,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,520,580,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20249,16117605,161176,1980.596,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,460,481,571,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13333,16117605,161176,1980.23,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,526,596,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10735,16117605,161176,1978.586,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,507,559,2,26,0.5,1,0,0,0,0,0,1,"Bachelors",4,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10745,16117606,161176,1980.478,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19529,16117606,161176,1979.715,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,481,531,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13559,16117606,161176,1980.464,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,572,592,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10753,16117606,161176,1980.672,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,545,571,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20262,16117606,161176,1980.219,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,549,601,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19522,16117606,161176,1980.456,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,485,567,565,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20260,16117606,161176,1980.085,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,567,592,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20180,16117606,161176,1980.355,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,428,490,541,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20189,16117606,161176,1980.363,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,538,618,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17992,16117606,161176,1979.408,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,454,529,NA,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20203,16117606,161176,1980.505,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,592,645,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10055,16117606,161176,1979.921,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,520,606,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19498,16117606,161176,1980.73,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,510,577,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20866,16117606,161176,1980.658,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,520,592,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15711,16117606,161176,1980.423,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,442,512,546,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14735,16117606,161176,1980.153,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,553,577,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14492,16117606,161176,1980.238,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,579,553,596,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10727,16117606,161176,1980.025,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,512,601,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20141,16117606,161176,1980.738,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,457,505,531,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10754,16117606,161176,1980.68,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,515,568,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16083,16117606,161176,1980.568,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,545,580,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10737,16117606,161176,1979.173,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,533,549,584,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15717,16117606,161176,1980.492,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,538,588,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20968,16117606,161176,1979.241,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,444,500,521,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21347,16117606,161176,1980.238,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,463,500,562,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20131,16117606,161176,1979.915,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,492,532,571,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12230,16117606,161176,1979.825,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,557,588,3,27,0.407407407407407,1,0,0,0,0,0,1,"Bachelors",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19470,16117607,161176,1980.063,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,562,556,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20052,16117607,161176,1980.59,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,578,592,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20104,16117607,161176,1979.236,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,495,518,574,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19824,16117607,161176,1980.664,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,507,535,574,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12552,16117607,161176,1979.934,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,540,567,NA,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16082,16117607,161176,1980.541,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,486,574,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13839,16117607,161176,1980.096,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,530,535,565,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14489,16117607,161176,1980.175,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,478,495,526,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20121,16117607,161176,1979.838,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,529,580,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16222,16117607,161176,1980.508,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,472,481,556,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20195,16117607,161176,1980.336,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,532,577,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20173,16117607,161176,1980.153,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,578,625,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13277,16117607,161176,1980.158,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,519,512,546,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15346,16117607,161176,1980.331,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,494,545,529,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20133,16117607,161176,1979.849,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,562,588,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20198,16117607,161176,1980.454,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,495,512,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20132,16117607,161176,1979.907,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,562,577,1,17,0.411764705882353,1,0,0,0,0,0,1,"Masters",6,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12359,16117608,161176,1979.844,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,558,557,574,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14957,16117608,161176,1980.311,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,651,592,645,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17950,16117608,161176,NA,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,565,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20151,16117608,161176,1979.762,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,441,472,531,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10700,16117608,161176,1979.395,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,474,500,571,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20209,16117608,161176,1980.59,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,472,536,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20174,16117608,161176,1980.281,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,505,481,551,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20164,16117608,161176,1980.082,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,439,486,577,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18463,16117608,161176,1980.115,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,514,493,551,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20231,16117608,161176,1980.735,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,527,529,562,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18179,16117608,161176,1979.951,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,466,NA,568,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20175,16117608,161176,1980.246,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,512,526,554,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20208,16117608,161176,1980.577,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,553,NA,NA,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19870,16117608,161176,1978.049,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,480,512,618,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13174,16117608,161176,1980.025,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,553,574,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20197,16117608,161176,1980.432,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,549,568,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20896,16117608,161176,1980.678,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,419,465,538,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11220,16117608,161176,1979.904,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,474,543,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10784,16117608,161176,1979.477,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,590,507,551,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20202,16117608,161176,1980.505,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,571,592,588,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20162,16117608,161176,1980.049,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,536,535,601,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20525,16117608,161176,1980.022,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,578,625,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12151,16117608,161176,1979.814,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,538,584,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20218,16117608,161176,1980.533,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,434,461,526,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16959,16117608,161176,1980.686,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,487,557,536,3,26,0.36,1,0,0,0,0,0,1,"Bachelors",31,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20333,16118307,161183,1980.347,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,497,526,559,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21153,16118307,161183,1979.833,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,482,486,529,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19414,16118307,161183,1979.863,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,509,592,611,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12551,16118307,161183,1979.932,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,549,577,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10318,16118307,161183,1980.522,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,572,580,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17827,16118307,161183,1980.637,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,564,545,543,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17363,16118307,161183,1980.115,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,604,676,645,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20122,16118307,161183,1979.874,FALSE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,629,612,625,2,22,0.473684210526316,0.947368421052632,0,0.0526315789473684,0,0,0,1,"Bachelors",8,TRUE,"White",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
