"male","race_white","race_black","race_american_indian","race_asian_pacificislander","race_other","hispanic","grade","fam_income","fam_logincome","hours_tv","hours_videos","hours_games","hours_radio"
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,21,4,2,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,19000,9.85224688834253,12,0,1,15
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9,30000,10.3089859934221,21,4,0,91
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42000,10.6454487065059,4,1,0,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,14000,9.54688403461792,3,10,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,95000,11.4616426968431,4,4,1,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,31000,10.3417747410115,3,3,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,53000,10.8780660602808,5,0,0,12
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,80000,11.2897944135779,3,3,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,75000,11.2252567257629,16,0,20,35
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,20,10,5,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,5,2,3,99
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,3,0,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,4000,8.29429960885724,20,20,0,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,7000,8.8538082749772,4,0,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,NA,NA,15,5,3,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,36000,10.4913019948302,7,3,0,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,4,2,3,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,5,0,3,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,4,1,0,6
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,54000,10.8967578438935,3,0,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,65000,11.0821579333748,12,3,1,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,20,20,2,12
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,118000,11.6784483779882,20,1,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,15,1,1,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,28000,10.2399955028053,3,1,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,20,15,2,84
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,15000,9.61587214452889,6,2,1,8
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,20000,9.90353755128617,10,0,5,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,6,5,1,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,15,1,3,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,28,21,10,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,1,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,60000,11.002116507732,48,0,3,72
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,10000,9.21044036697652,10,0,0,45
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,15,4,2,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,10000,9.21044036697652,30,0,20,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25000,10.1266711030504,6,4,2,6
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,9,60000,11.002116507732,14,2,0,21
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,10,3,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,52000,10.8590182281479,10,0,4,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,12,6,0,60
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,93000,11.4403655247658,30,2,2,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,5,3,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,43000,10.6689786502192,10,2,2,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24000,10.0858507751287,20,3,0,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12000,9.39274525863144,4,0,0,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,11000,9.30574145673943,5,4,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,25000,10.1266711030504,10,4,2,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,14,0,0,18
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,42000,10.6454487065059,6,2,0,6
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,2000,7.60140233458373,12,3,0,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,28000,10.2399955028053,5,0,6,70
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,27000,10.2036291813376,75,3,5,7
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,80000,11.2897944135779,5,2,0,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,0,0,20,15,10,30
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,27000,10.2036291813376,3,2,0,6
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,4,0,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,8,4,1,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,12000,9.39274525863144,21,21,0,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,11000,9.30574145673943,25,25,0,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,13,8,12,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,2,3,2,3
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,35000,10.463131911492,10,10,2,24
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,8000,8.98732181285012,10,4,0,13
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,67000,11.1124628236349,3,2,0,2
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,30,25,5,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,3000,8.00670084544037,14,0,6,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,35,5,0,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,33000,10.4042931430198,10,0,0,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,20,5,1,20
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,12000,9.39274525863144,80,40,0,75
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,5000,8.5173931714189,5,0,2,10
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,NA,NA,7,2,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,11,98000,11.4927329616823,14,0,1,7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,35000,10.463131911492,2,2,0,1
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,24,0,0,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,10000,9.21044036697652,25,2,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,21,0,5,14
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,32000,10.3735224312936,20,4,0,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,40000,10.5966597327836,7,6,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,20,5,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,7,2,1,6
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,70000,11.1562648066437,1,0,0,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,0,0,10
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,45,12,14,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,24,2,5,12
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,55000,10.9151066458675,21,9,2,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,55000,10.9151066458675,4,2,1,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,25,2,0,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,10,5,2,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,5,1,2,6
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,21,1,2,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,26000,10.1658902778025,5,4,2,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,40000,10.5966597327836,30,5,1,40
TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,12,35000,10.463131911492,6,6,2,8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,1e+05,11.5129354649202,35,1,1,50
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,30,2,10,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,12000,9.39274525863144,14,1,1,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,30000,10.3089859934221,12,0,20,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,2,0,0,84
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,24000,10.0858507751287,25,8,3,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,92000,11.4295547255373,10,2,1,1
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,8000,8.98732181285012,2,2,0,2
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,15000,9.61587214452889,20,8,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,40000,10.5966597327836,17,0,5,25
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,15000,9.61587214452889,45,4,0,20
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,13000,9.47278155656217,30,0,15,80
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,14,0,1,20
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,12,12,0,3
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,24000,10.0858507751287,36,2,2,1
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,12,1,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,154000,11.9447143748812,12,9,0,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,21,1,5,14
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,6000,8.69968140098951,5,0,0,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,4,1,5,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,12000,9.39274525863144,20,0,0,10
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,12000,9.39274525863144,3,2,6,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50000,10.8197982842103,20,0,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,99000,11.5028852300758,8,2,1,6
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,20,14,10,36
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,45000,10.7144399907278,25,2,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,54000,10.8967578438935,30,7,16,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,21,0,0,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,NA,NA,28,3,2,29
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,20000,9.90353755128617,22,NA,NA,35
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7000,8.8538082749772,21,7,0,24
TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,NA,NA,1,0,0,8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,2e+05,12.2060776455177,45,10,0,10
TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11,70000,11.1562648066437,20,10,0,75
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,130000,11.7752974217158,21,2,2,7
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9,27000,10.2036291813376,15,5,2,5
FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,9,35000,10.463131911492,45,3,9,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,6,12,5,40
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,16,7,20,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,40000,10.5966597327836,25,5,0,39
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,80000,11.2897944135779,10,2,0,18
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,53000,10.8780660602808,15,4,7,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,35,2,2,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,13000,9.47278155656217,12,0,11,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,45000,10.7144399907278,5,2,0,2
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10,37000,10.5187002182882,10,4,2,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,14,12,1,60
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,22000,9.99884318585288,1,1,0,0
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,48000,10.7789771230064,3,0,0,15
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,80000,11.2897944135779,3,1,0,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45000,10.7144399907278,12,2,0,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,12000,9.39274525863144,5,12,4,40
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,12000,9.39274525863144,10,2,15,15
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,75000,11.2252567257629,35,2,2,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,38000,10.5453677541517,12,3,0,2
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,35000,10.463131911492,25,5,0,25
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1e+05,11.5129354649202,5,1,2,0
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,35,5,0,45
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,21000,9.95232533461943,35,3,1,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,1e+05,11.5129354649202,3,1,0,15
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,75000,11.2252567257629,8,10,1,15
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,11,NA,NA,5,3,3,5
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,50000,10.8197982842103,8,2,0,10
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,19000,9.85224688834253,1,0,0,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,9,0,0,35
FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11,55000,10.9151066458675,35,6,3,35
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,12,60000,11.002116507732,8,4,0,15
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,60000,11.002116507732,30,0,10,30
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,12,NA,NA,2,2,1,3
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10,70000,11.1562648066437,23,10,1,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,32000,10.3735224312936,3,2,2,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,50000,10.8197982842103,3,2,2,0
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,7000,8.8538082749772,5,6,2,28
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,11000,9.30574145673943,28,8,1,64
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,4,2,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,1e+05,11.5129354649202,7,5,5,20
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,20,6,0,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,30000,10.3089859934221,2,2,0,4
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,24,2,0,94
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,95000,11.4616426968431,0,2,0,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,3,2,0,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,80000,11.2897944135779,1,0,0,40
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1e+05,11.5129354649202,5,3,3,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,45000,10.7144399907278,6,10,5,30
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,10,NA,NA,7,7,0,24
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10,6000,8.69968140098951,15,10,5,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,6,0,0,15
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,6,2,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,80000,11.2897944135779,8,3,4,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,21,21,0,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,35000,10.463131911492,4,4,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,5e+05,13.1223653774023,5,4,0,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,5e+05,13.1223653774023,2,2,1,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,28000,10.2399955028053,10,0,1,20
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9,NA,NA,2,1,0,9
FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,12,85000,11.3504183001091,4,1,0,24
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,27000,10.2036291813376,10,5,0,8
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25000,10.1266711030504,4,1,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,7,0,15,7
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,20000,9.90353755128617,42,10,0,21
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,11000,9.30574145673943,24,4,0,36
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,23000,10.043292972227,50,20,0,10
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,70000,11.1562648066437,40,14,0,40
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,24,12,0,12
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,17000,9.74102744483773,2,0,0,0
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,2000,7.60140233458373,24,7,5,7
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,5,5,0,3
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,90,9,0,10
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,40000,10.5966597327836,3,5,0,42
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,32000,10.3735224312936,20,0,2,14
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,35000,10.463131911492,4,1,1,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,59000,10.9853096718968,5,2,0,99
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,10,4,4,6
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,10000,9.21044036697652,8,12,10,15
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,15,15,5,25
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,15,3,2,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,8,2,0,1
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12,NA,NA,30,10,0,40
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,80000,11.2897944135779,20,20,30,35
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,60000,11.002116507732,20,10,10,30
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,60000,11.002116507732,3,0,1,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55000,10.9151066458675,14,2,0,20
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11,10000,9.21044036697652,21,2,0,8
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,20000,9.90353755128617,3,2,1,4
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,17000,9.74102744483773,20,0,0,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,30000,10.3089859934221,15,4,20,70
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,25000,10.1266711030504,35,14,0,11
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60000,11.002116507732,21,2,2,25
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,60000,11.002116507732,21,4,1,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,20000,9.90353755128617,28,4,0,14
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,0,0,0,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,NA,NA,40,0,0,30
FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,12,65000,11.0821579333748,42,0,0,98
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,56000,10.9331248267007,28,0,0,9
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,50000,10.8197982842103,28,5,0,4
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12,15000,9.61587214452889,10,10,0,20
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,90000,11.4075760603618,30,15,10,5
TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,30,5,1,30
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,50000,10.8197982842103,30,4,3,99
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,63000,11.0509058782636,15,2,2,20
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,27000,10.2036291813376,21,0,2,35
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,81000,11.3022167792574,6,2,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,22000,9.99884318585288,21,2,10,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,10,4,0,14
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,21,4,0,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,54000,10.8967578438935,42,12,3,42
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,9,65000,11.0821579333748,NA,NA,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,50000,10.8197982842103,21,2,1,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11,4000,8.29429960885724,12,4,2,12
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11,NA,NA,4,0,0,5
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12,75000,11.2252567257629,15,3,2,8
FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,NA,NA,5,1,0,5
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,30000,10.3089859934221,4,3,0,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,19000,9.85224688834253,12,12,0,10
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,25000,10.1266711030504,8,0,0,35
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,15,1,5,49
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12,18000,9.7981825908907,21,0,0,35
